date,metro,regular,mid,premium,reg_delt
2025-06-08,Bradenton-Sarasota-Venice,3.1,3.561,3.86,-0.9900990099009799
2025-06-09,Bradenton-Sarasota-Venice,3.073,3.519,3.823,-0.8709677419354911
2025-06-10,Bradenton-Sarasota-Venice,3.036,3.491,3.8,-1.2040351448096343
2025-06-11,Bradenton-Sarasota-Venice,2.991,3.446,3.761,-1.4822134387351804
2025-06-13,Bradenton-Sarasota-Venice,2.918,3.379,3.68,-2.4406552992310204
2025-06-14,Bradenton-Sarasota-Venice,2.91,3.351,3.665,-0.2741603838245399
2025-06-15,Bradenton-Sarasota-Venice,2.903,3.345,3.654,-0.2405498281786933
2025-06-16,Bradenton-Sarasota-Venice,2.896,3.317,3.634,-0.24112986565621997
2025-06-17,Bradenton-Sarasota-Venice,3.102,3.6,3.901,7.113259668508287
2025-06-18,Bradenton-Sarasota-Venice,3.156,3.627,3.915,1.740812379110257
2025-06-19,Bradenton-Sarasota-Venice,3.17,3.634,3.922,0.44359949302914536
2025-06-20,Bradenton-Sarasota-Venice,3.146,3.607,3.909,-0.7570977917981114
2025-06-21,Bradenton-Sarasota-Venice,3.116,3.589,3.888,-0.9535918626827677
2025-06-22,Bradenton-Sarasota-Venice,3.097,3.557,3.86,-0.6097560975609762
2025-06-23,Bradenton-Sarasota-Venice,3.083,3.53,3.833,-0.45205037132708403
2025-06-24,Bradenton-Sarasota-Venice,3.053,3.503,3.805,-0.9730781706130509
2025-06-25,Bradenton-Sarasota-Venice,3.03,3.477,3.796,-0.7533573534228677
2025-06-26,Bradenton-Sarasota-Venice,2.991,3.444,3.758,-1.2871287128712772
2025-06-27,Bradenton-Sarasota-Venice,2.948,3.402,3.719,-1.437646272149784
2025-06-28,Bradenton-Sarasota-Venice,2.914,3.38,3.683,-1.153324287652635
2025-06-29,Bradenton-Sarasota-Venice,2.889,3.357,3.662,-0.8579272477693967
2025-06-30,Bradenton-Sarasota-Venice,2.884,3.319,3.641,-0.173070266528208
2025-07-01,Bradenton-Sarasota-Venice,3.089,3.564,3.869,7.108183079056873
2025-07-02,Bradenton-Sarasota-Venice,3.144,3.611,3.928,1.780511492392356
2025-07-03,Bradenton-Sarasota-Venice,3.132,3.593,3.9,-0.3816793893129722
2025-07-04,Bradenton-Sarasota-Venice,3.096,3.564,3.863,-1.1494252873563204
2025-07-05,Bradenton-Sarasota-Venice,3.075,3.537,3.839,-0.6782945736434121
2025-07-06,Bradenton-Sarasota-Venice,3.054,3.501,3.803,-0.6829268292683044
2025-07-07,Bradenton-Sarasota-Venice,3.034,3.486,3.781,-0.6548788474132317
2025-07-08,Bradenton-Sarasota-Venice,3.003,3.45,3.75,-1.0217534607778411
2025-07-09,Bradenton-Sarasota-Venice,2.972,3.422,3.723,-1.0323010323010418
2025-07-10,Bradenton-Sarasota-Venice,2.947,3.397,3.713,-0.841184387617766
2025-07-11,Bradenton-Sarasota-Venice,2.923,3.385,3.689,-0.8143875127248013
2025-07-12,Bradenton-Sarasota-Venice,2.905,3.366,3.68,-0.6158056790968258
2025-07-13,Bradenton-Sarasota-Venice,2.896,3.336,3.659,-0.3098106712564497
2025-07-14,Bradenton-Sarasota-Venice,2.884,3.312,3.635,-0.4143646408839796
2025-07-15,Bradenton-Sarasota-Venice,2.902,3.324,3.631,0.6241331484049928
2025-07-16,Bradenton-Sarasota-Venice,3.086,3.588,3.894,6.340454858718125
2025-07-17,Bradenton-Sarasota-Venice,3.134,3.61,3.917,1.555411535968898
2025-07-18,Bradenton-Sarasota-Venice,3.135,3.601,3.91,0.03190810465858451
2025-07-19,Bradenton-Sarasota-Venice,3.1,3.569,3.871,-1.1164274322168932
2025-07-20,Bradenton-Sarasota-Venice,3.075,3.532,3.833,-0.8064516129032251
2025-07-21,Bradenton-Sarasota-Venice,3.047,3.498,3.805,-0.9105691056910614
2025-07-22,Bradenton-Sarasota-Venice,3.005,3.461,3.776,-1.3784049885133043
2025-07-23,Bradenton-Sarasota-Venice,2.975,3.426,3.738,-0.9983361064891727
2025-07-24,Bradenton-Sarasota-Venice,3.115,3.595,3.885,4.705882352941182
2025-07-25,Bradenton-Sarasota-Venice,3.158,3.627,3.915,1.380417335473516
2025-07-26,Bradenton-Sarasota-Venice,3.129,3.611,3.892,-0.9183027232425589
2025-07-27,Bradenton-Sarasota-Venice,3.101,3.568,3.862,-0.8948545861297563
2025-07-28,Bradenton-Sarasota-Venice,3.077,3.538,3.835,-0.7739438890680406
2025-07-29,Bradenton-Sarasota-Venice,3.033,3.492,3.798,-1.4299642508937338
2025-07-30,Bradenton-Sarasota-Venice,2.984,3.451,3.758,-1.6155621496867778
2025-07-31,Bradenton-Sarasota-Venice,2.951,3.407,3.711,-1.1058981233243892
2025-08-01,Bradenton-Sarasota-Venice,2.928,3.382,3.686,-0.7793968146391106
2025-08-02,Bradenton-Sarasota-Venice,2.899,3.36,3.677,-0.9904371584699478
2025-08-03,Bradenton-Sarasota-Venice,2.887,3.333,3.651,-0.4139358399448123
2025-08-04,Bradenton-Sarasota-Venice,2.87,3.3,3.62,-0.5888465535157539
2025-08-05,Bradenton-Sarasota-Venice,3.09,3.599,3.879,7.665505226480818
2025-08-06,Bradenton-Sarasota-Venice,3.142,3.614,3.904,1.6828478964401317
2025-08-07,Bradenton-Sarasota-Venice,3.12,3.589,3.878,-0.7001909611712209
2025-08-08,Bradenton-Sarasota-Venice,3.081,3.561,3.834,-1.2500000000000067
2025-08-09,Bradenton-Sarasota-Venice,3.031,3.509,3.799,-1.6228497241155382
2025-08-10,Bradenton-Sarasota-Venice,3.006,3.468,3.768,-0.8248102936324719
2025-08-11,Bradenton-Sarasota-Venice,2.983,3.429,3.717,-0.7651363938788958
2025-08-12,Bradenton-Sarasota-Venice,2.939,3.396,3.704,-1.475025142474018
2025-08-13,Bradenton-Sarasota-Venice,3.102,3.59,3.886,5.546104117046613
2025-08-14,Bradenton-Sarasota-Venice,3.157,3.623,3.911,1.773049645390068
2025-08-15,Bradenton-Sarasota-Venice,3.152,3.616,3.915,-0.15837820715869366
2025-08-16,Bradenton-Sarasota-Venice,3.109,3.579,3.87,-1.3642131979695438
2025-08-17,Bradenton-Sarasota-Venice,3.082,3.544,3.845,-0.8684464458025176
2025-08-18,Bradenton-Sarasota-Venice,3.05,3.5,3.805,-1.0382868267358902
2025-08-19,Bradenton-Sarasota-Venice,3.001,3.466,3.759,-1.6065573770491781
2025-08-20,Bradenton-Sarasota-Venice,2.961,3.425,3.727,-1.3328890369876722
2025-08-21,Bradenton-Sarasota-Venice,2.926,3.386,3.678,-1.1820330969267046
2025-08-22,Bradenton-Sarasota-Venice,2.895,3.34,3.661,-1.0594668489405379
2025-08-23,Bradenton-Sarasota-Venice,2.869,3.317,3.642,-0.898100172711569
2025-08-24,Bradenton-Sarasota-Venice,2.857,3.302,3.621,-0.41826420355524085
2025-08-25,Bradenton-Sarasota-Venice,2.847,3.273,3.595,-0.350017500875055
2025-08-26,Bradenton-Sarasota-Venice,3.086,3.555,3.855,8.394801545486462
2025-08-27,Bradenton-Sarasota-Venice,3.15,3.61,3.911,2.0738820479585307
2025-08-28,Bradenton-Sarasota-Venice,3.141,3.608,3.896,-0.28571428571427804
2025-08-29,Bradenton-Sarasota-Venice,3.102,3.573,3.857,-1.241642788920727
2025-08-30,Bradenton-Sarasota-Venice,3.066,3.534,3.822,-1.1605415860735047
2025-08-31,Bradenton-Sarasota-Venice,3.04,3.502,3.797,-0.8480104370515273
2025-09-01,Bradenton-Sarasota-Venice,3.018,3.469,3.768,-0.7236842105263208
2025-09-02,Bradenton-Sarasota-Venice,2.993,3.44,3.742,-0.8283631544068859
2025-09-03,Bradenton-Sarasota-Venice,3.117,3.599,3.892,4.143000334112945
2025-09-04,Bradenton-Sarasota-Venice,3.162,3.63,3.929,1.4436958614052031
2025-09-05,Bradenton-Sarasota-Venice,3.149,3.618,3.908,-0.4111321948134017
2025-09-06,Bradenton-Sarasota-Venice,3.108,3.562,3.875,-1.302000635122258
2025-09-07,Bradenton-Sarasota-Venice,3.085,3.533,3.844,-0.7400257400257404
2025-09-08,Bradenton-Sarasota-Venice,3.059,3.512,3.801,-0.8427876823338676
2025-09-09,Bradenton-Sarasota-Venice,3.018,3.484,3.776,-1.340307289964049
2025-09-10,Bradenton-Sarasota-Venice,2.977,3.443,3.745,-1.3585155732273035
2025-09-11,Bradenton-Sarasota-Venice,2.94,3.396,3.7,-1.2428619415518982
2025-09-12,Bradenton-Sarasota-Venice,2.912,3.368,3.674,-0.952380952380949
2025-09-13,Bradenton-Sarasota-Venice,2.888,3.34,3.652,-0.8241758241758212
2025-09-14,Bradenton-Sarasota-Venice,2.874,3.318,3.631,-0.4847645429362779
2025-09-15,Bradenton-Sarasota-Venice,2.924,3.391,3.705,1.7397355601948439
2025-09-16,Bradenton-Sarasota-Venice,3.139,3.633,3.937,7.352941176470584
2025-09-17,Bradenton-Sarasota-Venice,3.214,3.687,3.986,2.3892959541255143
2025-09-18,Bradenton-Sarasota-Venice,3.2,3.677,3.975,-0.43559427504666903
2025-09-19,Bradenton-Sarasota-Venice,3.173,3.636,3.938,-0.8437499999999987
2025-09-20,Bradenton-Sarasota-Venice,3.126,3.595,3.895,-1.4812480302552888
2025-09-21,Bradenton-Sarasota-Venice,3.101,3.56,3.859,-0.799744081893794
2025-09-22,Bradenton-Sarasota-Venice,3.071,3.527,3.826,-0.9674298613350452
2025-09-23,Bradenton-Sarasota-Venice,3.022,3.483,3.792,-1.5955714750895633
2025-09-24,Bradenton-Sarasota-Venice,2.977,3.439,3.76,-1.489080079417604
2025-09-25,Bradenton-Sarasota-Venice,2.983,3.45,3.762,0.20154517971111563
2025-09-26,Bradenton-Sarasota-Venice,2.935,3.399,3.699,-1.6091183372443862
2025-09-27,Bradenton-Sarasota-Venice,2.882,3.337,3.652,-1.8057921635434404
2025-09-28,Bradenton-Sarasota-Venice,2.863,3.304,3.622,-0.6592643997224146
2025-09-29,Bradenton-Sarasota-Venice,2.926,3.388,3.7,2.200488997555028
2025-09-30,Bradenton-Sarasota-Venice,3.105,3.613,3.901,6.117566643882433
2025-10-01,Bradenton-Sarasota-Venice,3.144,3.622,3.924,1.2560386473430052
2025-10-02,Bradenton-Sarasota-Venice,3.119,3.587,3.881,-0.7951653944020309
2025-10-03,Bradenton-Sarasota-Venice,3.078,3.547,3.855,-1.3145238858608632
2025-10-04,Bradenton-Sarasota-Venice,3.033,3.499,3.803,-1.4619883040935644
2025-10-05,Bradenton-Sarasota-Venice,3.01,3.473,3.777,-0.7583250906693095
2025-10-06,Bradenton-Sarasota-Venice,2.988,3.442,3.749,-0.7308970099667689
2025-10-07,Bradenton-Sarasota-Venice,2.952,3.403,3.718,-1.2048192771084376
2025-10-08,Bradenton-Sarasota-Venice,2.919,3.38,3.697,-1.1178861788617822
2025-10-09,Bradenton-Sarasota-Venice,2.939,3.409,3.719,0.6851661527920605
2025-10-10,Bradenton-Sarasota-Venice,2.871,3.326,3.641,-2.313712146988778
2025-10-11,Bradenton-Sarasota-Venice,2.851,3.317,3.626,-0.6966213862765636
2025-10-12,Bradenton-Sarasota-Venice,2.845,3.306,3.613,-0.2104524728165469
2025-10-13,Bradenton-Sarasota-Venice,2.838,3.284,3.593,-0.2460456942003586
2025-10-14,Bradenton-Sarasota-Venice,2.945,3.428,3.723,3.7702607470049276
2025-10-15,Bradenton-Sarasota-Venice,2.975,3.45,3.741,1.018675721561979
2025-10-16,Bradenton-Sarasota-Venice,2.95,3.43,3.722,-0.8403361344537785
2025-10-17,Bradenton-Sarasota-Venice,2.919,3.393,3.684,-1.0508474576271243
2025-10-18,Bradenton-Sarasota-Venice,2.881,3.358,3.658,-1.3018156903049083
2025-10-19,Bradenton-Sarasota-Venice,2.853,3.332,3.627,-0.9718847622353199
2025-10-20,Bradenton-Sarasota-Venice,2.832,3.285,3.588,-0.7360672975815108
2025-10-21,Bradenton-Sarasota-Venice,2.798,3.266,3.564,-1.2005649717514055
2025-10-22,Bradenton-Sarasota-Venice,2.932,3.422,3.712,4.789135096497499
2025-10-23,Bradenton-Sarasota-Venice,2.97,3.435,3.738,1.2960436562073685
2025-10-24,Bradenton-Sarasota-Venice,2.95,3.414,3.736,-0.6734006734006703
2025-10-25,Bradenton-Sarasota-Venice,2.918,3.385,3.709,-1.0847457627118695
2025-10-26,Bradenton-Sarasota-Venice,2.899,3.364,3.679,-0.6511309115832753
2025-10-27,Bradenton-Sarasota-Venice,2.89,3.34,3.658,-0.31045187995860646
2025-10-28,Bradenton-Sarasota-Venice,2.852,3.312,3.623,-1.314878892733573
2025-11-01,Bradenton-Sarasota-Venice,2.982,3.446,3.751,4.558204768583463
2025-11-03,Bradenton-Sarasota-Venice,2.973,3.417,3.744,-0.3018108651911544
2025-11-07,Bradenton-Sarasota-Venice,2.854,3.313,3.648,-4.002690884628313
2025-11-08,Bradenton-Sarasota-Venice,2.836,3.301,3.628,-0.6306937631394671
2025-11-09,Bradenton-Sarasota-Venice,2.82,3.276,3.595,-0.5641748942172065
2025-11-11,Bradenton-Sarasota-Venice,2.931,3.413,3.726,3.936170212765955
2025-11-14,Bradenton-Sarasota-Venice,2.929,3.396,3.707,-0.06823609689526888
2025-11-15,Bradenton-Sarasota-Venice,2.905,3.365,3.68,-0.8193922840559975
2025-11-16,Bradenton-Sarasota-Venice,2.898,3.355,3.664,-0.24096385542167198
2025-11-17,Bradenton-Sarasota-Venice,2.893,3.346,3.657,-0.1725327812284405
2025-11-21,Bradenton-Sarasota-Venice,3.153,3.622,3.935,8.987210508123056
2025-11-24,Bradenton-Sarasota-Venice,3.133,3.604,3.892,-0.634316523945444
2025-12-02,Bradenton-Sarasota-Venice,3.0,3.475,3.777,-4.245132460900091
2025-12-04,Bradenton-Sarasota-Venice,3.009,3.5,3.794,0.29999999999998916
2025-12-11,Bradenton-Sarasota-Venice,2.821,3.309,3.608,-6.247922897972735
2025-12-17,Bradenton-Sarasota-Venice,2.906,3.414,3.717,3.0131159163417243
2025-12-22,Bradenton-Sarasota-Venice,2.834,3.294,3.615,-2.4776324845148023
2025-12-23,Bradenton-Sarasota-Venice,2.793,3.27,3.572,-1.4467184191954807
2025-12-26,Bradenton-Sarasota-Venice,2.735,3.208,3.525,-2.0766201217329083
2025-12-27,Bradenton-Sarasota-Venice,2.705,3.157,3.471,-1.0968921389396646
2025-12-29,Bradenton-Sarasota-Venice,2.677,3.12,3.456,-1.0351201478743133
2025-12-30,Bradenton-Sarasota-Venice,2.823,3.302,3.626,5.453866268210672
2022-01-28,Crestview-Fort Walton Beach,3.19,3.528,3.827,
2022-01-28,Crestview-Fort Walton Beach,3.19,3.528,3.827,0.0
2022-03-07,Crestview-Fort Walton Beach,4.045,4.272,4.632,26.802507836990586
2022-03-07,Crestview-Fort Walton Beach,4.045,4.272,4.632,0.0
2022-03-08,Crestview-Fort Walton Beach,4.045,4.272,4.632,0.0
2022-03-08,Crestview-Fort Walton Beach,4.045,4.272,4.632,0.0
2022-03-22,Crestview-Fort Walton Beach,4.059,4.41,4.7,0.346106304079119
2022-03-22,Crestview-Fort Walton Beach,4.059,4.41,4.7,0.0
2022-04-01,Crestview-Fort Walton Beach,4.013,4.396,4.683,-1.1332840601133376
2022-04-01,Crestview-Fort Walton Beach,4.013,4.396,4.683,0.0
2022-04-14,Crestview-Fort Walton Beach,3.792,4.178,4.484,-5.5071019187640236
2022-04-19,Crestview-Fort Walton Beach,3.885,4.217,4.514,2.452531645569622
2022-05-11,Crestview-Fort Walton Beach,4.226,4.551,4.813,8.777348777348791
2022-05-25,Crestview-Fort Walton Beach,4.376,4.706,4.995,3.5494557501183133
2022-05-29,Crestview-Fort Walton Beach,4.361,4.695,5.005,-0.34277879341866324
2022-05-31,Crestview-Fort Walton Beach,4.366,4.704,4.993,0.11465260261407373
2022-06-06,Crestview-Fort Walton Beach,4.592,4.892,5.208,5.176362803481438
2022-06-09,Crestview-Fort Walton Beach,4.67,4.99,5.294,1.6986062717770034
2022-06-25,Crestview-Fort Walton Beach,4.508,4.903,5.228,-3.468950749464661
2022-06-26,Crestview-Fort Walton Beach,4.499,4.902,5.233,-0.19964507542148402
2022-06-27,Crestview-Fort Walton Beach,4.499,4.902,5.233,0.0
2022-06-29,Crestview-Fort Walton Beach,4.468,4.865,5.184,-0.6890420093354055
2022-06-30,Crestview-Fort Walton Beach,4.457,4.842,5.169,-0.24619516562220944
2022-07-02,Crestview-Fort Walton Beach,4.417,4.804,5.131,-0.8974646623289173
2022-07-10,Crestview-Fort Walton Beach,4.25,4.69,5.015,-3.7808467285487812
2022-08-01,Crestview-Fort Walton Beach,3.687,4.123,4.455,-13.24705882352941
2022-09-22,Crestview-Fort Walton Beach,3.185,3.529,3.859,-13.615405478708976
2022-09-23,Crestview-Fort Walton Beach,3.182,3.529,3.901,-0.09419152276295417
2022-09-27,Crestview-Fort Walton Beach,3.174,3.548,3.912,-0.25141420490257804
2022-10-02,Crestview-Fort Walton Beach,3.059,3.438,3.765,-3.6231884057970953
2022-10-03,Crestview-Fort Walton Beach,3.022,3.409,3.73,-1.2095456031382956
2022-10-04,Crestview-Fort Walton Beach,2.948,3.351,3.719,-2.4487094639311646
2022-11-05,Crestview-Fort Walton Beach,3.284,3.59,3.942,11.397557666214375
2022-11-10,Crestview-Fort Walton Beach,3.317,3.671,3.995,1.0048721071863609
2022-11-21,Crestview-Fort Walton Beach,3.194,3.554,3.89,-3.7081700331625056
2022-11-26,Crestview-Fort Walton Beach,3.133,3.477,3.817,-1.909830932999368
2022-11-28,Crestview-Fort Walton Beach,3.114,3.482,3.772,-0.6064474944143083
2022-11-30,Crestview-Fort Walton Beach,3.098,3.449,3.769,-0.5138086062941527
2022-12-01,Crestview-Fort Walton Beach,3.084,3.44,3.772,-0.4519044544867623
2022-12-05,Crestview-Fort Walton Beach,2.997,3.374,3.686,-2.821011673151752
2022-12-07,Crestview-Fort Walton Beach,2.985,3.36,3.675,-0.4004004004004025
2022-12-08,Crestview-Fort Walton Beach,2.948,3.319,3.638,-1.2395309882747063
2022-12-10,Crestview-Fort Walton Beach,2.934,3.298,3.594,-0.47489823609225823
2023-01-19,Crestview-Fort Walton Beach,3.167,3.486,3.836,7.941376959781854
2023-03-23,Crestview-Fort Walton Beach,3.138,3.521,3.837,-0.9156930849384293
2023-03-27,Crestview-Fort Walton Beach,3.182,3.528,3.845,1.4021669853409913
2023-03-30,Crestview-Fort Walton Beach,3.195,3.554,3.874,0.40854808296668654
2023-04-02,Crestview-Fort Walton Beach,3.213,3.548,3.904,0.5633802816901401
2023-04-03,Crestview-Fort Walton Beach,3.21,3.544,3.901,-0.09337068160597539
2023-05-15,Crestview-Fort Walton Beach,3.163,3.548,3.878,-1.4641744548286706
2023-05-16,Crestview-Fort Walton Beach,3.166,3.563,3.871,0.0948466645589674
2023-05-17,Crestview-Fort Walton Beach,3.162,3.54,3.894,-0.12634238787112562
2023-05-18,Crestview-Fort Walton Beach,3.155,3.533,3.852,-0.22137887413029578
2023-05-22,Crestview-Fort Walton Beach,3.156,3.542,3.844,0.0316957210776625
2023-05-24,Crestview-Fort Walton Beach,3.192,3.573,3.91,1.1406844106463865
2023-05-25,Crestview-Fort Walton Beach,3.203,3.579,3.933,0.3446115288220364
2023-05-26,Crestview-Fort Walton Beach,3.216,3.554,3.918,0.4058694973462451
2023-05-30,Crestview-Fort Walton Beach,3.201,3.551,3.9,-0.4664179104477695
2023-05-31,Crestview-Fort Walton Beach,3.201,3.551,3.924,0.0
2023-06-01,Crestview-Fort Walton Beach,3.201,3.581,3.913,0.0
2023-06-06,Crestview-Fort Walton Beach,3.16,3.525,3.876,-1.2808497344579783
2023-06-07,Crestview-Fort Walton Beach,3.154,3.525,3.866,-0.1898734177215311
2023-06-09,Crestview-Fort Walton Beach,3.161,3.532,3.872,0.221940393151554
2023-06-10,Crestview-Fort Walton Beach,3.161,3.532,3.872,0.0
2023-06-13,Crestview-Fort Walton Beach,3.188,3.582,3.896,0.8541600759253365
2023-06-14,Crestview-Fort Walton Beach,3.189,3.604,3.87,0.0313676286072706
2023-06-16,Crestview-Fort Walton Beach,3.177,3.548,3.893,-0.37629350893697566
2023-06-23,Crestview-Fort Walton Beach,3.277,3.627,3.987,3.1476235442241096
2023-07-04,Crestview-Fort Walton Beach,3.205,3.573,3.918,-2.197131522734208
2023-11-11,Crestview-Fort Walton Beach,2.967,3.359,3.756,-7.425897035881435
2023-11-29,Crestview-Fort Walton Beach,2.936,3.276,3.647,-1.0448264239973137
2024-01-18,Crestview-Fort Walton Beach,2.808,3.204,3.541,-4.35967302452317
2024-02-21,Crestview-Fort Walton Beach,3.082,3.483,3.84,9.757834757834761
2024-02-26,Crestview-Fort Walton Beach,3.068,3.44,3.792,-0.4542504866969388
2024-02-27,Crestview-Fort Walton Beach,3.077,3.448,3.792,0.2933507170795213
2024-02-28,Crestview-Fort Walton Beach,3.101,3.491,3.821,0.7799805004874871
2024-03-01,Crestview-Fort Walton Beach,3.137,3.561,3.9,1.160915833602072
2024-03-02,Crestview-Fort Walton Beach,3.129,3.54,3.896,-0.25502072043354085
2024-03-04,Crestview-Fort Walton Beach,3.126,3.53,3.851,-0.09587727708533222
2024-03-05,Crestview-Fort Walton Beach,3.161,3.528,3.888,1.1196417146513093
2024-04-11,Crestview-Fort Walton Beach,3.32,3.726,4.069,5.0300537804492285
2024-04-22,Crestview-Fort Walton Beach,3.288,3.659,3.96,-0.9638554216867434
2024-04-23,Crestview-Fort Walton Beach,3.288,3.659,3.96,0.0
2024-05-06,Crestview-Fort Walton Beach,3.339,3.75,4.102,1.5510948905109512
2024-05-19,Crestview-Fort Walton Beach,3.192,3.598,3.921,-4.402515723270439
2024-05-24,Crestview-Fort Walton Beach,3.244,3.644,3.999,1.6290726817042689
2024-05-31,Crestview-Fort Walton Beach,3.178,3.571,3.947,-2.034525277435273
2024-06-03,Crestview-Fort Walton Beach,3.146,3.538,3.939,-1.0069225928256764
2024-06-12,Crestview-Fort Walton Beach,3.062,3.476,3.833,-2.6700572155117674
2024-06-16,Crestview-Fort Walton Beach,3.051,3.451,3.803,-0.3592423252775867
2024-06-20,Crestview-Fort Walton Beach,3.109,3.493,3.829,1.9010160603080806
2024-06-21,Crestview-Fort Walton Beach,3.109,3.493,3.829,0.0
2024-06-23,Crestview-Fort Walton Beach,3.111,3.506,3.866,0.06432936635574205
2024-06-29,Crestview-Fort Walton Beach,3.161,3.541,3.907,1.6072002571520416
2024-07-04,Crestview-Fort Walton Beach,3.198,3.584,3.968,1.1705156596013788
2024-07-09,Crestview-Fort Walton Beach,3.201,3.589,3.935,0.09380863039401
2024-07-10,Crestview-Fort Walton Beach,3.201,3.589,3.935,0.0
2024-07-12,Crestview-Fort Walton Beach,3.196,3.597,3.946,-0.15620118712902364
2024-07-18,Crestview-Fort Walton Beach,3.164,3.584,3.937,-1.0012515644555742
2024-07-22,Crestview-Fort Walton Beach,3.15,3.505,3.9,-0.4424778761062065
2024-07-24,Crestview-Fort Walton Beach,3.132,3.531,3.91,-0.5714285714285672
2024-07-25,Crestview-Fort Walton Beach,3.132,3.531,3.91,0.0
2024-08-01,Crestview-Fort Walton Beach,3.113,3.533,3.871,-0.606641123882512
2024-08-11,Crestview-Fort Walton Beach,3.084,3.484,3.827,-0.9315772566655944
2024-08-16,Crestview-Fort Walton Beach,3.152,3.537,3.912,2.204928664072625
2024-08-17,Crestview-Fort Walton Beach,3.152,3.537,3.912,0.0
2024-08-18,Crestview-Fort Walton Beach,3.128,3.529,3.868,-0.761421319796951
2024-08-19,Crestview-Fort Walton Beach,3.126,3.501,3.833,-0.06393861892584063
2024-08-20,Crestview-Fort Walton Beach,3.126,3.501,3.833,0.0
2024-09-07,Crestview-Fort Walton Beach,2.906,3.34,3.648,-7.037747920665383
2024-09-09,Crestview-Fort Walton Beach,2.871,3.246,3.589,-1.2044046799724706
2024-09-16,Crestview-Fort Walton Beach,2.777,3.176,3.535,-3.274120515499823
2024-09-19,Crestview-Fort Walton Beach,2.802,3.211,3.505,0.9002520705797545
2024-09-21,Crestview-Fort Walton Beach,2.834,3.21,3.579,1.142041399000715
2024-09-23,Crestview-Fort Walton Beach,2.834,3.21,3.579,0.0
2024-09-24,Crestview-Fort Walton Beach,2.867,3.288,3.602,1.1644318983768498
2024-09-25,Crestview-Fort Walton Beach,2.867,3.288,3.602,0.0
2024-09-26,Crestview-Fort Walton Beach,2.897,3.32,3.642,1.0463899546564237
2024-09-27,Crestview-Fort Walton Beach,2.904,3.311,3.608,0.24162927166033743
2024-10-01,Crestview-Fort Walton Beach,2.86,3.255,3.568,-1.5151515151515138
2024-10-02,Crestview-Fort Walton Beach,2.848,3.237,3.585,-0.41958041958042314
2024-10-04,Crestview-Fort Walton Beach,2.82,3.239,3.576,-0.98314606741573
2024-10-06,Crestview-Fort Walton Beach,2.823,3.201,3.577,0.10638297872340718
2024-10-09,Crestview-Fort Walton Beach,2.896,3.283,3.662,2.585901523202261
2024-10-13,Crestview-Fort Walton Beach,2.894,3.27,3.622,-0.06906077348065587
2024-10-21,Crestview-Fort Walton Beach,2.849,3.23,3.566,-1.5549412577747002
2024-11-01,Crestview-Fort Walton Beach,2.807,3.189,3.561,-1.4742014742014864
2024-11-02,Crestview-Fort Walton Beach,2.807,3.189,3.561,0.0
2024-11-04,Crestview-Fort Walton Beach,2.779,3.188,3.445,-0.9975062344139696
2024-11-05,Crestview-Fort Walton Beach,2.774,3.186,3.49,-0.17992083483266974
2024-11-06,Crestview-Fort Walton Beach,2.789,3.208,3.542,0.54073540014421
